wavelength calibration solar cameron no
263.8284289313499 0.00032371493916884335 0.6765114068984985 0.01586514338850975 0.05315444618463516
264.48982894120553 0.00032558300459708243 0.8908383846282959 0.015148613601922989 0.027907559648156166
265.15122895106117 0.0003277381095332702 0.8868710994720459 0.020106829702854156 0.036685630679130554
265.8126289609168 0.00033050360836482125 0.9336836934089661 0.018369542434811592 0.0044472734443843365
266.47402897077245 0.0003330826668782478 0.9268501400947571 0.01431924756616354 0.019873149693012238
267.13542898062803 0.00033619137069298006 0.9010170102119446 0.01609877124428749 0.03809890151023865
267.7968289904837 0.00033961189456530017 0.9087542295455933 0.016156351193785667 0.02696794830262661
268.4582290003393 0.0003435197168523374 0.8865570425987244 0.011958364397287369 0.04670923948287964
269.11962901019496 0.0003475497365917646 0.8580263257026672 0.011340280994772911 0.062267642468214035
269.7810290200506 0.0003518657324827143 0.8516041040420532 0.012402050197124481 0.025567878037691116
270.4424290299062 0.0003566770262934288 0.9047202467918396 0.009943296201527119 0.06725287437438965
271.1038290397618 0.00036218415667752175 0.8758222460746765 0.009412025101482868 0.11479825526475906
271.76522904961746 0.0003682858442026556 0.7535380125045776 0.01319210510700941 0.18794046342372894
272.4266290594731 0.00037556487292832635 0.6561301946640015 0.012403195723891258 0.1776236593723297
273.08802906932874 0.000382557418579273 0.7045103311538696 0.009115281514823437 0.09646037220954895
273.7494290791843 0.00038931033652472586 0.6316847801208496 0.010504873469471931 0.04060225188732147
274.41082908903996 0.00039669461702370064 0.4944186508655548 0.012712166644632816 0.03541107848286629
275.0722290988956 0.0004043598504399997 0.48321613669395447 0.009595359675586224 0.03211233392357826
275.73362910875124 0.0004118104120699701 0.575096845626831 0.007629784755408764 0.03854284808039665
276.3950291186069 0.00041921097186283857 0.6868388056755066 0.008993346244096756 0.0
277.05642912846247 0.000426441343244165 0.7229589223861694 0.008663862012326717 0.0
277.7178291383181 0.0004349621410598344 0.6694761514663696 0.006710394751280546 0.0
278.37922914817375 0.0004437214104970976 0.5366725921630859 0.007697614841163158 0.0
279.0406291580294 0.0004525456541161451 0.4131452143192291 0.011294638738036156 0.0
279.70202916788503 0.00046129900977824644 0.29804134368896484 0.009695387445390224 0.0
280.3634291777406 0.00047104322066193575 0.27699723839759827 0.006366846151649952 0.0
281.02482918759625 0.00048208377999285574 0.3744426667690277 0.004708105232566595 0.0
281.6862291974519 0.0004944014437498764 0.5373040437698364 0.004291273653507233 0.0
282.3476292073075 0.0005076303373540231 0.6697160601615906 0.004106915555894375 0.0
283.0090292171631 0.0005210604019312299 0.7354099154472351 0.003373202169314027 0.0
283.67042922701876 0.0005349263605166027 0.7365191578865051 0.002810043515637517 0.0
284.3318292368744 0.0005503581734924822 0.6657317876815796 0.0027735731564462185 0.0
284.99322924673004 0.000568525810315347 0.49126023054122925 0.002469450468197465 0.0
285.6546292565856 0.0005880169596617826 0.4165072441101074 0.0020967426244169474 0.0
286.31602926644126 0.0006086900034607092 0.5842249989509583 0.002514777472242713 0.0
286.9774292762969 0.0006312909670207868 0.6953102946281433 0.0030004612635821104 0.0
287.63882928615254 0.0006554161109492098 0.6939061880111694 0.002394534647464752 0.0
288.3002292960082 0.000679197404141359 0.6190279126167297 0.0021419937256723642 0.0
288.96162930586377 0.0007034991883997823 0.7005125284194946 0.0027909833006560802 0.0
289.6230293157194 0.0007287679713992547 0.8322284817695618 0.002743636956438422 0.0
290.28442932557505 0.0007554154990578934 0.9712573885917664 0.002025018213316798 0.0
290.9458293354307 0.0007815852643937809 1.0 0.001987623516470194 0.0
291.6072293452863 0.0008058814845453008 0.9489041566848755 0.0024641486816108227 0.0
292.2686293551419 0.0008318514054633071 0.8782537579536438 0.002127613639459014 0.0
292.93002936499755 0.000854476757276101 0.8240295052528381 0.0018018392147496343 0.0
293.5914293748532 0.000881666980974834 0.819138765335083 0.0028101038187742233 0.0
294.25282938470883 0.0009111244816679153 0.770296573638916 0.003935332875698805 0.0
294.9142293945645 0.0009419467609059467 0.7457910776138306 0.002979288110509515 0.0
295.57562940442006 0.0009734890419810927 0.7529927492141724 0.0019502037903293967 0.0
296.2370294142757 0.0010049389403553723 0.7440187335014343 0.0014211080269888043 0.0
296.89842942413134 0.0010384793527275628 0.6423830389976501 0.0011722617782652378 0.0
297.559829433987 0.001069058003734906 0.6384580135345459 0.0009805982699617743 0.0
298.2212294438426 0.0011012544586673947 0.6149113178253174 0.0008127534529194236 0.0
298.8826294536982 0.001134628673158637 0.5512658953666687 0.0007065399549901485 0.0
299.54402946355384 0.001163376548446879 0.5543380975723267 0.0005940953851677477 0.0
300.2054294734095 0.0011849541121749037 0.4831964373588562 0.00047796923900023103 0.0
300.86682948326506 0.0011849541121749037 0.4546870291233063 0.0004105335392523557 0.0
301.52822949312076 0.0011849541121749037 0.45868849754333496 0.00036039133556187153 0.0
302.18962950297635 0.0011849541121749037 0.4178500473499298 0.00031740780104883015 0.0
302.851029512832 0.0011849541121749037 0.45609962940216064 0.00025801692390814424 0.0
303.5124295226876 0.0011849541121749037 0.4857936203479767 0.00019970271387137473 0.0
304.1738295325432 0.0011849541121749037 0.4441395103931427 0.000172388696228154 0.0
304.8352295423989 0.0011849541121749037 0.42007213830947876 0.00024302059318870306 0.0
305.4966295522545 0.0011849541121749037 0.39117780327796936 0.0003297531511634588 0.0
306.15802956211013 0.0011849541121749037 0.34158143401145935 0.00029768291278742254 0.0
306.81942957196577 0.0011849541121749037 0.32584330439567566 0.00024295045295730233 0.0
307.48082958182135 0.0011849541121749037 0.3205806314945221 0.0002945896121673286 0.0
308.14222959167705 0.0011849541121749037 0.3061445951461792 0.00036262732464820147 0.0
308.80362960153263 0.0011849541121749037 0.2782360017299652 0.00032559153623878956 0.0
309.4650296113883 0.0011849541121749037 0.2364574819803238 0.00030737678753212094 0.0
310.1264296212439 0.0011849541121749037 0.22237655520439148 0.0005160999717190862 0.0
310.7878296310995 0.0011849541121749037 0.252867728471756 0.0006956853903830051 0.0
311.44922964095514 0.0011849541121749037 0.256415992975235 0.0005311339045874774 0.0
312.1106296508108 0.0011849541121749037 0.2262738198041916 0.000407449493650347 0.0
312.7720296606664 0.0011849541121749037 0.20965728163719177 0.00025462426128797233 0.0
313.43342967052206 0.0011849541121749037 0.2004314512014389 0.0001970453595276922 0.0
314.09482968037764 0.0011849541121749037 0.188651442527771 0.0001868193648988381 0.0
314.7562296902333 0.0011849541121749037 0.1681199073791504 0.00017317914171144366 0.0
315.4176297000889 0.0011849541121749037 0.15421800315380096 0.00014835450565442443 0.0
316.0790297099445 0.0011849541121749037 0.1331356316804886 0.00010313341772416607 0.0
316.7404297198002 0.0011849541121749037 0.13577215373516083 5.984448944218457e-05 0.0
317.4018297296558 0.0011849541121749037 0.1377960592508316 2.1977408323436975e-05 0.0
318.0632297395114 0.0011849541121749037 0.11908677965402603 8.695642463862896e-06 0.0
318.72462974936707 0.0011849541121749037 0.10699956119060516 6.079629656596808e-06 0.0
319.38602975922265 0.0011849541121749037 0.1017908826470375 4.017706942249788e-06 0.0
320.04742976907835 0.0011849541121749037 0.10044479370117188 3.0462258564512013e-06 0.0
320.70882977893393 0.0011849541121749037 0.09521452337503433 2.355652668484254e-06 0.0
321.3702297887896 0.0011849541121749037 0.08077844232320786 1.8367037455391255e-06 0.0
322.0316297986452 0.0011849541121749037 0.07470499724149704 1.5234792272167397e-06 0.0
322.6930298085008 0.0011849541121749037 0.06646506488323212 1.1049686463593389e-06 0.0
323.3544298183565 0.0011849541121749037 0.06020175665616989 8.440105716545077e-07 0.0
324.0158298282121 0.0011849541121749037 0.05913924798369408 6.338450475595891e-07 0.0
324.6772298380677 0.0011849541121749037 0.05855086073279381 4.6160005240380997e-07 0.0
325.33862984792336 0.0011849541121749037 0.057659123092889786 3.5440811529952043e-07 0.0
326.00002985777894 0.0011849541121749037 0.05817883461713791 2.2261390597577702e-07 0.0
326.66142986763464 0.0011849541121749037 0.05479684844613075 1.5279569254289527e-07 0.0
327.3228298774902 0.0011849541121749037 0.050191912800073624 1.0302376551862835e-07 0.0
327.98422988734586 0.0011849541121749037 0.045289743691682816 6.716160783071246e-08 0.0
328.6456298972015 0.0011849541121749037 0.04231385886669159 8.904457615699357e-08 0.0
329.3070299070571 0.0011849541121749037 0.04124303534626961 4.1143195517179265e-07 0.0
329.9684299169128 0.0011849541121749037 0.039407920092344284 9.277516141992237e-07 0.0
330.62982992676837 0.0011849541121749037 0.03509976342320442 1.8262645653521759e-06 0.0
331.291229936624 0.0011849541121749037 0.03152836114168167 3.4750148643070133e-06 0.0
331.95262994647965 0.0011849541121749037 0.029506850987672806 5.092665105621563e-06 0.0
332.61402995633523 0.0011849541121749037 0.027328310534358025 8.966931090981234e-06 0.0
333.27542996619087 0.0011849541121749037 0.025403108447790146 1.3683841643796768e-05 0.0
333.9368299760465 0.0011849541121749037 0.023568356409668922 1.9652499759104103e-05 0.0
334.59822998590215 0.0011849541121749037 0.023350544273853302 2.8683267373708077e-05 0.0
335.2596299957578 0.0011849541121749037 0.021290438249707222 3.790947448578663e-05 0.0
335.9210300056134 0.0011849541121749037 0.019064143300056458 5.8068850194104016e-05 0.0
336.582430015469 0.0011849541121749037 0.01696280762553215 8.003018592717126e-05 0.0
337.24383002532466 0.0011849541121749037 0.017052728682756424 0.0001073913081199862 0.0
337.90523003518024 0.0011849541121749037 0.01698572374880314 0.00014318600005935878 0.0
338.56663004503594 0.0011849541121749037 0.01655515655875206 0.00017675863637123257 0.0
339.2280300548915 0.0011849541121749037 0.016708265990018845 0.0002480481343809515 0.0
339.88943006474716 0.0011849541121749037 0.016091756522655487 0.00032599596306681633 0.0
340.5508300746028 0.0011849541121749037 0.015304059721529484 0.00043324928265064955 0.0
341.2122300844584 0.0011849541121749037 0.014433544129133224 0.0005967163015156984 0.0
341.8736300943141 0.0011849541121749037 0.014128299430012703 0.0008144486346282065 0.0
342.53503010416966 0.0011849541121749037 0.013701939024031162 0.0 0.0
